insee_code,zip_code,name,latitude,longitude,department_insee_code
02149,02240,cerizy,49.766172395,3.32359533,02
02150,02860,cerny en laonnois,49.450196586,3.679121433,02
02151,02870,cerny les bucy,49.577784884,3.5462474,02
02152,02220,cerseuil,49.324498852,3.5174254730000003,02
02153,02320,cessieres suzy,49.558013373,3.48118285,02
02154,02200,chacrise,49.299932209,3.397501152,02
02155,02000,chaillevois,49.508011773,3.522228189,02
02156,02270,chalandry,49.670262121,3.644556987,02
02157,02000,chambry,49.598625529,3.671806573,02
02158,02860,chamouille,49.472574306,3.670803217,02
02159,02670,champs,49.54391254,3.261593233,02
02160,02340,chaourse,49.70058224,3.985961293,02
02162,02570,la chapelle sur chezy,48.949543456,3.376327211,02
02163,02310,charly sur marne,48.987508694,3.292271602,02
02164,02850,le charmel,49.112431003,3.541566223,02
02165,02800,charmes,49.650915124,3.384799677,02
02166,02400,charteves,49.089938422,3.50886325,02
02167,02370,chassemy,49.377956997,3.5022180460000003,02
02168,02400,chateau thierry,49.056425662,3.381541175,02
02169,02270,chatillon les sons,49.761912822,3.702869899,02
02170,02240,chatillon sur oise,49.793931936,3.416909399,02
02171,02160,chaudardes,49.396446073,3.789258777,02
02172,02200,chaudun,49.315257363,3.252722944,02
02173,02300,chauny,49.619538899,3.219139283,02
02174,02000,chavignon,49.479022495,3.518689564,02
02175,02880,chavigny,49.423064084,3.305405211,02
02176,02370,chavonne,49.407528707,3.562380284,02
02177,02860,cheret,49.514292728,3.686902535,02
02178,02860,chermizy ailles,49.463497769,3.720222977,02
02179,02220,chery chartreuve,49.255681433,3.604732022,02
02180,02000,chery les pouilly,49.648935895,3.593859599,02
02181,02360,chery les rozoy,49.722465319,4.101513436,02
02182,02250,chevennes,49.818031969,3.736290274,02
02183,02000,chevregny,49.465725095,3.593387726,02
02184,02270,chevresis monceau,49.761675335,3.5828212180000003,02
02185,02810,chezy en orxois,49.126870891,3.168015889,02
02186,02570,chezy sur marne,48.984427277,3.382357064,02
02187,02400,chierry,49.034780078,3.434013377,02
02188,02120,chigny,49.930254202,3.776579181,02
02189,02350,chivres en laonnois,49.626903051,3.855468948,02
02190,02880,chivres val,49.402926304,3.438765509,02
02191,02000,chivy les etouvelles,49.532848303,3.585053697,02
02192,02210,chouy,49.216959296,3.247470895,02
02193,02130,cierges,49.164572732,3.604740104,02
02194,02250,cilly,49.749214967,3.840427798,02
02195,02220,ciry salsogne,49.367262408,3.467612315,02
02196,02000,clacy et thierret,49.552417519,3.565677453,02
02197,02260,clairfontaine,49.974089631,3.986389624,02
02198,02880,clamecy,49.428547607,3.363807361,02
02199,02440,clastres,49.749158544,3.230539083,02
02200,02340,clermont les fermes,49.659955976,3.942881467,02
02201,02600,coeuvres et valsery,49.329787194,3.152923563,02
02203,02210,coincy,49.163369393,3.435507258,02
02204,02360,coingt,49.792206431,4.096641733,02
02205,02860,colligis crandelain,49.466886752,3.630999721,02
02206,02120,colonfay,49.858727328,3.711179009,02
02207,02300,commenchon,49.64183436,3.150796615,02
02208,02160,concevreux,49.376787975,3.789619058,02
02209,02330,conde en brie,49.00176432,3.560653495,02
02210,02370,conde sur aisne,49.400530504,3.465955945,02
02211,02190,conde sur suippe,49.414200702,3.945358894,02
02212,02700,condren,49.636851541,3.276684294,02
02213,02330,connigis,49.035370196,3.532531052,02
02214,02680,contescourt,49.791854866,3.233791958,02
02215,02820,corbeny,49.462187395,3.826504384,02
02216,02600,corcy,49.254744735,3.196921964,02
02217,02380,coucy le chateau auffrique,49.515873452,3.315968841,02
02218,02840,coucy les eppes,49.556314209,3.778188629,02
02219,02380,coucy la ville,49.540398928,3.343560148,02
02220,02130,coulonges cohan,49.19861845,3.627455228,02
02221,02310,coupru,49.031876826,3.273861853,02
02222,02800,courbes,49.681206282,3.459184066,02
02223,02330,courboin,48.995891322,3.506548865,02
02224,02220,courcelles sur vesle,49.348384296,3.5768017,02
02225,02810,courchamps,49.116771977,3.262927151,02
02226,02200,courmelles,49.343552574,3.301958811,02
02227,02130,courmont,49.138138179,3.575363168,02
02228,02850,courtemont varennes,49.071642676,3.541745045,02
02229,02820,courtrizy et fussigny,49.514499113,3.794815707,02
02230,02220,couvrelles,49.333575313,3.484188487,02
02231,02270,couvron et aumencourt,49.645664143,3.523611371,02
02232,02600,coyolles,49.207904747,2.985121226,02
02233,02130,cramaille,49.228557893,3.452131899,02
02234,02160,craonne,49.447657128,3.791537043,02
02235,02160,craonnelle,49.42526418,3.777117905,02
02236,02380,crecy au mont,49.483942069,3.311819593,02
02237,02270,crecy sur serre,49.698802025,3.62272969,02
02238,02870,crepy,49.608292989,3.512045015,02
02239,02650,crezancy,49.042961449,3.511334023,02
02240,02110,croix fonsomme,49.930902634,3.393853083,02
02241,02210,la croix sur ourcq,49.159694249,3.350437839,02
02242,02310,crouttes sur marne,48.979658946,3.247232276,02
02243,02880,crouy,49.407533488,3.365387922,02
02244,02120,crupilly,49.93134733,3.753671941,02
02245,02880,cuffies,49.40881309,3.322618968,02
02246,02480,cugny,49.704088786,3.154050428,02
02248,02350,cuirieux,49.683677309,3.819709078,02
02249,02220,cuiry housse,49.290068731,3.48799277,02
02250,02160,cuiry les chaudardes,49.390211141,3.762800245,02
02251,02360,cuiry les iviers,49.766134672,4.105017142,02
02252,02160,cuissy et geny,49.403274141,3.706151451,02
02253,02200,cuisy en almont,49.420418485,3.248980619,02
02254,02600,cutry,49.344254743,3.19162619,02
02255,02220,cys la commune,49.38382226,3.572113893,02
02256,02140,dagny lambercy,49.769510793,4.0421813,02
02257,02680,dallon,49.823968114,3.230286871,02
02258,02470,dammard,49.147057007,3.177143676,02
02259,02600,dampleux,49.242087221,3.144264319,02
02260,02800,danizy,49.666963247,3.401269705,02
02261,02270,dercy,49.709968405,3.684415908,02
02262,02700,deuillet,49.628621274,3.360966214,02
02263,02220,dhuizel,49.360733999,3.614796544,02
02264,02340,dizy le gros,49.635362571,4.013054719,02
02265,02360,dohis,49.766840691,4.141910835,02
02266,02360,dolignon,49.73395205,4.087026831,02
02267,02600,dommiers,49.329295145,3.21647485,02
02268,02310,domptin,49.015963511,3.27351264,02
02269,02450,dorengt,49.965309735,3.703572362,02
02270,02590,douchy,49.794212842,3.130285722,02
02271,02130,dravegny,49.239518105,3.641657715,02
02272,02210,droizy,49.276869729,3.389239518,02
02273,02480,dury,49.751383705,3.13330499,02
02274,02350,ebouleau,49.678280612,3.883051636,02
02275,02500,effry,49.919471678,3.987897538,02
02276,02260,englancourt,49.926232209,3.807739854,02
02277,02290,epagny,49.471947812,3.253395982,02
02278,02500,eparcy,49.886208669,4.070097284,02
02279,02400,epaux bezu,49.103087466,3.353753745,02
02280,02400,epieds,49.104891041,3.450978187,02
02281,02540,l epine aux bois,48.899192334,3.444361301,02
02282,02840,eppes,49.552829531,3.738795105,02
02283,02250,erlon,49.734265823,3.705372654,02
02284,02260,erloy,49.919837699,3.836839446,02
02286,02170,esqueheries,49.982096918,3.753298573,02
02287,02690,essigny le grand,49.774218427,3.272332146,02
02288,02100,essigny le petit,49.896372232,3.367353542,02
02289,02570,essises,48.966481693,3.413173644,02
02290,02400,essomes sur marne,49.034382198,3.340031766,02
02291,02420,estrees,49.970790714,3.280790847,02
02292,02400,etampes sur marne,49.031516845,3.419018346,02
02293,02110,etaves et bocquiaux,49.931235728,3.450621759,02
02294,02000,etouvelles,49.518671644,3.5823282350000003,02
02295,02580,etreaupont,49.896046329,3.923522553,02
02296,02590,etreillers,49.833090026,3.157396093,02
02297,02400,etrepilly,49.082286172,3.348074912,02
02298,02510,etreux,49.999883391,3.659113725,02
02299,02190,evergnicourt,49.455922988,4.036018471,02
02302,02600,faverolles,49.227271349,3.178334103,02
02303,02100,fayet,49.871090562,3.252566688,02
02304,02800,la fere,49.667255819,3.36930591,02
02305,02130,fere en tardenois,49.187277312,3.511007738,02
02306,02270,la ferte chevresis,49.74144559,3.552002092,02
02307,02460,la ferte milon,49.176033589,3.142644717,02
02308,02450,fesmy le sart,50.048136391,3.697870692,02
02309,02840,festieux,49.525503447,3.760668645,02
02310,02110,fieulaine,49.901919227,3.446448275,02
02311,02000,filain,49.453080762,3.557821998,02
02312,02260,la flamengrie,50.000287607,3.925304385,02
02313,02120,flavigny le grand et beaurain,49.8867871,3.674226746,02
02315,02520,flavy le martel,49.705603427,3.194499251,02
02316,02600,fleury,49.265998549,3.159612081,02
02317,02590,fluquieres,49.79998831,3.156044367,02
02318,02670,folembray,49.548888381,3.29298586,02
02319,02110,fonsomme,49.901646871,3.396852293,02
02320,02680,fontaine les clercs,49.807747973,3.212506387,02
02321,02140,fontaine les vervins,49.853646158,3.905140712,02
02322,02110,fontaine notre dame,49.878652418,3.423737823,02
02323,02110,fontaine uterte,49.925100018,3.367762239,02
02324,02170,fontenelle,50.031253791,3.844747182,02
02326,02290,fontenoy,49.409973327,3.194080761,02
02327,02590,foreste,49.805600253,3.095093377,02
02328,02650,fossoy,49.045148479,3.485040307,02
02329,02870,fourdrain,49.619097805,3.460502301,02
02330,02760,francilly selency,49.854141837,3.228575101,02
02331,02140,franqueville,49.815915597,3.79814748,02
02332,02130,fresnes en tardenois,49.142855891,3.5486637080000003,02
02333,02380,fresnes sous coucy,49.554871445,3.369998403,02
02334,02230,fresnoy le grand,49.95381742,3.418847639,02
02335,02800,fressancourt,49.628047947,3.426986314,02
02336,02700,frieres faillouel,49.683662534,3.236250808,02
02337,02260,froidestrees,49.942613598,3.910453621,02
02338,02270,froidmont cohartille,49.68161995,3.721338383,02
02339,02810,gandelu,49.083044315,3.181414017,02
02340,02430,gauchy,49.823265723,3.286136508,02
02341,02140,gercy,49.815256074,3.871216747,02
02342,02260,gergny,49.931502629,3.929198252,02
02343,02590,germaine,49.812186279,3.118500925,02
02345,02440,gibercourt,49.739058075,3.282486659,02
02346,02350,gizy,49.610347822,3.768198423,02
02347,02400,gland,49.057332355,3.457229338,02
02349,02820,goudelancourt les berrieux,49.494766075,3.85877033,02
02350,02350,goudelancourt les pierrepont,49.678363622,3.851785989,02
02351,02130,goussancourt,49.160730948,3.656562068,02
02352,02420,gouy,49.998674251,3.264698012,02
02353,02350,grandlup et fay,49.650993508,3.736731258,02
02354,02360,grandrieux,49.72966534,4.187363568,02
02355,02100,gricourt,49.887187116,3.239360764,02
02356,02210,grisolles,49.130139148,3.372242756,02
02357,02140,gronard,49.796230421,3.880681485,02
02358,02110,grougis,49.951097233,3.530642542,02
02359,02680,grugies,49.81014386,3.274594323,02
02360,02190,villeneuve sur aisne,49.439464546,3.971279151,02
02361,02120,guise,49.895664233,3.624725161,02
02362,02300,guivry,49.65133013,3.120512948,02
02363,02300,guny,49.512904264,3.261070554,02
02364,02160,guyencourt,49.357312607,3.840901247,02
02366,02510,hannapes,49.977699449,3.613847906,02
02367,02480,happencourt,49.782218725,3.183047577,02
02368,02600,haramont,49.286927595,3.031830225,02
02369,02140,harcigny,49.802931218,3.982831912,02
02370,02420,hargicourt,49.966650448,3.19015454,02
02371,02100,harly,49.841023015,3.334927867,02
02372,02210,hartennes et taux,49.278953601,3.357426793,02
02373,02140,hary,49.797336728,3.919297269,02
02374,02420,lehaucourt,49.911371209,3.27716941,02
02375,02810,hautevesnes,49.108824183,3.234972253,02
02376,02120,hauteville,49.888857291,3.523895751,02
02377,02140,haution,49.871967532,3.826466676,02
02378,02500,la herie,49.883870416,4.042664303,02
02379,02120,le herie la vieville,49.822170121,3.65430944,02
02380,02440,hinacourt,49.746010573,3.294255058,02
02381,02500,hirson,49.942804665,4.104797218,02
02382,02760,holnon,49.861136661,3.202266631,02
02383,02720,homblieres,49.858033305,3.374775824,02
02384,02140,houry,49.785837538,3.847689224,02
02385,02250,housset,49.796174252,3.695398772,02
02386,02510,iron,49.950529536,3.665602676,02
02387,02240,itancourt,49.804017678,3.349629459,02
02388,02360,iviers,49.785933284,4.135324918,02
02389,02850,jaulgonne,49.089323674,3.532106607,02
02390,02490,jeancourt,49.928629216,3.14704793,02
02391,02140,jeantes,49.812515074,4.067283497,02
02392,02420,joncourt,49.960319763,3.304155779,02
02393,02220,jouaignes,49.293513481,3.528132179,02
02395,02380,jumencourt,49.511815338,3.34934929,02
02396,02160,jumigny,49.409180604,3.724825741,02
02397,02480,jussy,49.717346112,3.235681354,02
02398,02880,juvigny,49.448491805,3.31531019,02
02399,02190,juvincourt et damary,49.447022654,3.891841259,02
02400,02880,laffaux,49.449299493,3.429628175,02
02401,02140,laigny,49.862974567,3.861098702,02
02402,02590,lanchy,49.829470974,3.074060636,02
02403,02120,landifay et bertaignemont,49.825811537,3.604339981,02
02404,02140,landouzy la cour,49.843975827,3.993525759,02
02405,02140,landouzy la ville,49.85650438,4.050705701,02
02406,02380,landricourt,49.505210511,3.369582163,02
02407,02000,laniscourt,49.546890609,3.53348874,02
02408,02000,laon,49.567890211,3.621152816,02
02409,02150,lappion,49.589581702,3.964131494,02
02410,02600,largny sur automne,49.261259831,3.054198986,02
02411,02210,latilly,49.15390518,3.311849174,02
02412,02210,launoy,49.262869967,3.406012493,02
02413,02860,laval en laonnois,49.502634929,3.587938927,02
02414,02450,lavaqueresse,49.946425206,3.716687485,02
02415,02600,laversine,49.353100869,3.154391342,02
02416,02140,leme,49.843248141,3.758384559,02
02417,02420,lempire,49.994081474,3.174521128,02
02418,02260,lerzy,49.949627733,3.881302419,02
02419,02170,leschelle,49.960381135,3.776678255,02
02420,02100,lesdins,49.904508544,3.314114943,02
02421,02220,lesges,49.309603214,3.500318823,02
02422,02120,lesquielles st germain,49.931707094,3.6283017,02
02423,02380,leuilly sous coucy,49.47339644,3.352757886,02
02424,02880,leury,49.427095186,3.341584039,02
02425,02500,leuze,49.857879532,4.169626267,02
02426,02420,levergies,49.934905429,3.311881328,02
02427,02220,lhuys,49.272506669,3.541586846,02
02428,02810,licy clignon,49.101907786,3.264399972,02
02429,02860,lierval,49.487595012,3.62219108,02
02430,02350,liesse notre dame,49.61058684,3.816894028,02
02431,02700,liez,49.692679936,3.299842458,02
02432,02220,lime,49.323482784,3.555846405,02
02433,02340,lislet,49.676344784,4.021696057,02
02435,02500,logny les aubenton,49.832326253,4.219461116,02
02438,02600,longpont,49.284210949,3.219848561,02
02439,02160,les septvallons,49.355509724,3.653403263,02
02440,02190,lor,49.529744638,4.055562974,02
02441,02600,louatre,49.252713865,3.242009121,02
02442,02130,loupeigne,49.241110951,3.525182829,02
02443,02400,lucy le bocage,49.055156513,3.275952045,02
02444,02140,lugny,49.78281171,3.812841426,02
02445,02500,luzoir,49.927526828,3.959425162,02
02446,02440,ly fontaine,49.732230817,3.311206247,02
02447,02220,maast et violaine,49.293920123,3.456919476,02
02448,02350,machecourt,49.651648281,3.836827166,02
02449,02470,macogny,49.159637696,3.218311791,02
02450,02120,macquigny,49.873044498,3.570487104,02
02451,02420,magny la fosse,49.936255727,3.276193296,02
02452,02490,maissemy,49.893382373,3.187663262,02
02453,02160,maizy,49.377147017,3.716176184,02
02454,02190,la malmaison,49.517078646,4.000413236,02
02455,02120,malzy,49.92109051,3.730257386,02
02456,02300,manicamp,49.564951136,3.179497783,02
02457,02350,marchais,49.584602966,3.8210668,02
02458,02330,dhuys et morin en brie,48.905402633,3.506167879,02
02459,02720,marcy,49.85349352,3.410866908,02
02460,02250,marcy sous marle,49.746054438,3.734232642,02
02461,02300,marest dampcourt,49.594384228,3.147053499,02
02462,02130,mareuil en dole,49.24194242,3.561153054,02
02463,02140,marfontaine,49.80753818,3.763589709,02
02464,02880,margival,49.43177536,3.405408387,02
02465,02810,marigny en orxois,49.052798872,3.222888181,02
02466,02470,marizy ste genevieve,49.182435505,3.198133623,02
02467,02470,marizy st mard,49.182338371,3.228445813,02
02468,02250,marle,49.745507094,3.764710415,02
02469,02120,marly gomont,49.891556075,3.78446274,02
02470,02500,martigny,49.866323929,4.13399276,02
02471,02860,martigny courpierre,49.490370982,3.686704883,02
02472,02820,mauregny en haye,49.540827364,3.797761356,02
02473,02800,mayot,49.709478847,3.398205923,02
02474,02700,mennessis,49.691944029,3.274874462,02
02476,02630,mennevret,49.992787461,3.559114491,02
02477,02200,mercin et vaux,49.370904659,3.270105437,02
02478,02000,merlieux et fouquerolles,49.513977329,3.499273338,02
02480,02270,mesbrecourt richecourt,49.710782951,3.537264285,02
02481,02720,mesnil st laurent,49.829108064,3.364412575,02
02482,02160,meurival,49.357502994,3.759691278,02
02483,02240,mezieres sur oise,49.791684676,3.38750678,02
02484,02650,mezy moulins,49.063345468,3.511155118,02
02485,02200,missy aux bois,49.335246711,3.246829602,02
02486,02350,missy les pierrepont,49.628537529,3.784506763,02
02487,02880,missy sur aisne,49.385796988,3.438020223,02
02488,02110,molain,50.032755559,3.532996816,02
02489,02000,molinchart,49.562792437,3.540056197,02
02490,02000,monampteuil,49.475773649,3.572850272,02
02491,02270,monceau le neuf et faucouzy,49.784245669,3.630887394,02
02492,02270,monceau les leups,49.661496724,3.484865638,02
02493,02840,monceau le waast,49.622081574,3.717251685,02
